wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3.0,5.0,0.0,16.0,6.0,3.0,15.0,1.0,2.0,1.5,16.0,1.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,0.0
7.0,2.0,0.0,7.0,17.0,21.0,1.0,7.0,7.0,2.0,73.0,0.0,0.0,0.25,0.428571429,0.0,0.0,9.428571429,2.0,1.0,0.0
29.0,1.0,0.0,14.0,46.0,260.0,10.0,4.0,28.0,0.89010989,443.0,1.0,3.0,0.0,0.183908046,1.0,1.0,13.82758621,8.0,1.4138,0.0
3.0,2.0,0.0,9.0,14.0,3.0,2.0,7.0,3.0,2.0,67.0,0.0,0.0,0.75,0.555555556,0.0,0.0,21.33333333,3.0,1.3333,0.0
4.0,1.0,0.0,9.0,28.0,4.0,1.0,9.0,2.0,1.274509804,223.0,1.0,0.0,0.0,0.5,0.0,0.0,50.5,5.0,1.75,0.0
3.0,2.0,0.0,8.0,15.0,3.0,1.0,7.0,3.0,2.0,63.0,0.0,0.0,0.75,0.5,0.0,0.0,20.0,2.0,1.0,0.0
11.0,1.0,0.0,8.0,11.0,55.0,3.0,5.0,11.0,2.0,11.0,0.0,0.0,0.0,0.348484848,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
11.0,1.0,0.0,2.0,12.0,31.0,2.0,0.0,10.0,0.86,64.0,1.0,0.0,0.0,0.681818182,0.0,0.0,4.363636364,1.0,0.8182,0.0
6.0,2.0,0.0,32.0,14.0,11.0,31.0,1.0,4.0,0.857142857,129.0,0.285714286,6.0,0.764705882,0.4,1.0,1.0,19.33333333,3.0,1.0,1.0
18.0,1.0,0.0,21.0,35.0,95.0,17.0,5.0,17.0,0.909090909,235.0,1.0,3.0,0.0,0.180555556,1.0,1.0,11.44444444,7.0,1.3889,0.0
13.0,2.0,0.0,8.0,17.0,78.0,0.0,8.0,13.0,2.0,49.0,0.0,0.0,0.586206897,1.0,1.0,3.0,2.769230769,1.0,0.9231,0.0
3.0,2.0,0.0,7.0,14.0,3.0,1.0,6.0,3.0,2.0,46.0,0.0,0.0,0.75,0.5,0.0,0.0,14.33333333,1.0,0.6667,0.0
7.0,2.0,0.0,13.0,39.0,9.0,0.0,13.0,1.0,1.0625,366.0,1.0,4.0,0.705882353,0.533333333,1.0,1.0,47.85714286,4.0,1.5714,0.0
11.0,1.0,0.0,18.0,49.0,51.0,1.0,17.0,4.0,1.076923077,350.0,1.0,1.0,0.0,0.4,0.0,0.0,28.45454545,3.0,1.4545,1.0
37.0,1.0,0.0,40.0,60.0,492.0,38.0,6.0,25.0,0.840277778,441.0,1.0,2.0,0.0,0.148648649,1.0,1.0,10.7027027,7.0,1.4865,1.0
10.0,1.0,0.0,3.0,14.0,0.0,3.0,0.0,9.0,0.694444444,164.0,1.0,0.0,0.0,0.5,1.0,1.0,15.0,13.0,2.3,1.0
24.0,4.0,0.0,13.0,49.0,276.0,0.0,13.0,24.0,1.043478261,189.0,1.0,0.0,0.629032258,0.25,0.0,0.0,6.833333333,1.0,0.9583,0.0
4.0,1.0,0.0,6.0,15.0,0.0,1.0,5.0,3.0,0.666666667,68.0,1.0,1.0,0.0,0.555555556,0.0,0.0,15.25,3.0,1.0,0.0
2.0,2.0,0.0,4.0,10.0,1.0,0.0,4.0,2.0,2.0,30.0,0.0,0.0,0.666666667,0.75,0.0,0.0,14.0,2.0,1.0,0.0
6.0,2.0,0.0,4.0,14.0,11.0,3.0,1.0,4.0,875.0,141.0,0.25,7.0,0.764705882,0.4,1.0,1.0,21.16666667,3.0,1.0,0.0
3.0,2.0,0.0,8.0,14.0,3.0,1.0,7.0,3.0,2.0,52.0,0.0,0.0,0.75,0.555555556,0.0,0.0,16.33333333,2.0,1.0,0.0
2.0,2.0,0.0,5.0,13.0,1.0,1.0,4.0,1.0,2.0,76.0,0.0,0.0,0.909090909,0.75,2.0,2.0,37.0,5.0,2.5,0.0
5.0,1.0,0.0,8.0,5.0,10.0,7.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,1.0,1.0,0.0
13.0,2.0,0.0,9.0,19.0,78.0,0.0,9.0,13.0,2.0,81.0,0.0,0.0,0.586206897,1.0,1.0,3.0,5.230769231,1.0,0.9231,1.0
4.0,2.0,0.0,7.0,25.0,2.0,1.0,7.0,1.0,1.142857143,91.0,1.0,1.0,0.857142857,0.416666667,1.0,1.0,20.0,1.0,0.5,0.0
3.0,2.0,0.0,8.0,14.0,3.0,1.0,7.0,3.0,2.0,103.0,0.0,0.0,0.75,0.555555556,0.0,0.0,33.33333333,5.0,2.0,0.0
4.0,1.0,0.0,28.0,4.0,6.0,25.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,0.0,8.0,12.0,1.0,0.0,8.0,2.0,1.0,59.0,1.0,0.0,0.833333333,1.0,0.0,0.0,25.0,1.0,0.5,0.0
3.0,1.0,0.0,5.0,17.0,0.0,0.0,5.0,3.0,0.5,94.0,1.0,0.0,0.0,0.666666667,0.0,0.0,29.66666667,1.0,0.6667,0.0
6.0,1.0,0.0,9.0,6.0,15.0,7.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,0.466666667,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,0.0,7.0,5.0,10.0,5.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,4.0,5.0,0.0,4.0,0.0,3.0,0.833333333,22.0,1.0,0.0,0.0,0.75,0.0,0.0,4.0,1.0,0.5,0.0
6.0,2.0,0.0,2.0,14.0,11.0,1.0,1.0,4.0,0.666666667,81.0,0.666666667,2.0,0.764705882,0.4,1.0,1.0,12.0,3.0,1.0,0.0
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,2.0,13.0,3.0,2.0,0.0,1.0,2.0,90.0,0.0,0.0,0.0,0.444444444,0.0,0.0,29.0,6.0,2.6667,0.0
12.0,2.0,0.0,12.0,25.0,66.0,6.0,12.0,12.0,2.0,110.0,0.0,0.0,0.153846154,0.297619048,0.0,0.0,8.166666667,1.0,0.9167,1.0
9.0,2.0,0.0,10.0,20.0,36.0,4.0,10.0,9.0,2.0,77.0,0.0,0.0,0.2,0.301587302,0.0,0.0,7.555555556,1.0,0.8889,0.0
3.0,2.0,0.0,8.0,14.0,3.0,1.0,7.0,3.0,2.0,55.0,0.0,0.0,0.75,0.555555556,0.0,0.0,17.33333333,2.0,1.0,0.0
38.0,1.0,0.0,27.0,62.0,457.0,25.0,6.0,28.0,0.844594595,454.0,1.0,2.0,0.0,0.15,1.0,1.0,10.73684211,7.0,1.4737,0.0
9.0,1.0,0.0,3.0,13.0,4.0,3.0,0.0,9.0,625.0,90.0,1.0,0.0,0.0,0.722222222,0.0,0.0,8.666666667,1.0,0.7778,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
9.0,1.0,0.0,7.0,16.0,6.0,7.0,0.0,8.0,0.708333333,104.0,1.0,0.0,0.0,0.311111111,1.0,1.0,10.22222222,5.0,1.2222,0.0
14.0,2.0,0.0,8.0,19.0,91.0,0.0,8.0,14.0,2.0,86.0,0.0,0.0,0.566666667,1.0,1.0,4.0,5.142857143,1.0,0.9286,0.0
12.0,1.0,0.0,36.0,16.0,40.0,36.0,0.0,10.0,0.818181818,119.0,0.75,0.0,0.0,0.3,1.0,1.0,8.583333333,7.0,1.4167,0.0
13.0,2.0,0.0,9.0,19.0,78.0,0.0,9.0,13.0,2.0,81.0,0.0,0.0,0.586206897,1.0,1.0,3.0,5.230769231,1.0,0.9231,1.0
12.0,1.0,0.0,17.0,50.0,18.0,12.0,7.0,7.0,0.727272727,253.0,1.0,0.0,0.0,0.327272727,0.0,0.0,19.75,5.0,1.5833,0.0
4.0,1.0,0.0,8.0,21.0,0.0,1.0,7.0,2.0,1.0,168.0,1.0,1.0,0.0,0.4,0.0,0.0,39.0,3.0,1.5,0.0
6.0,1.0,0.0,2.0,7.0,3.0,2.0,0.0,5.0,0.8,35.0,1.0,0.0,0.0,0.555555556,0.0,0.0,4.333333333,1.0,0.6667,0.0
4.0,2.0,0.0,3.0,8.0,6.0,0.0,3.0,4.0,2.0,22.0,0.0,0.0,0.4,1.0,0.0,0.0,4.5,1.0,0.75,0.0
11.0,1.0,0.0,13.0,33.0,13.0,0.0,13.0,4.0,1.0,226.0,0.9,1.0,0.0,425.0,0.0,0.0,18.63636364,1.0,0.8182,0.0
6.0,2.0,0.0,18.0,41.0,7.0,1.0,17.0,2.0,0.666666667,216.0,1.0,0.0,0.791666667,0.366666667,1.0,3.0,34.5,5.0,2.3333,0.0
12.0,1.0,0.0,6.0,34.0,36.0,5.0,1.0,7.0,0.727272727,342.0,1.0,0.0,0.0,0.464285714,0.0,0.0,27.16666667,4.0,1.8333,0.0
35.0,1.0,0.0,34.0,141.0,383.0,0.0,34.0,32.0,0.892156863,684.0,1.0,8.0,0.0,0.111111111,0.0,0.0,18.28571429,6.0,1.3714,1.0
5.0,2.0,0.0,10.0,42.0,2.0,0.0,10.0,1.0,1125.0,262.0,1.0,1.0,0.8,0.5625,1.0,1.0,49.0,6.0,1.6,1.0
7.0,2.0,0.0,11.0,17.0,21.0,4.0,11.0,7.0,2.0,80.0,0.0,0.0,0.25,0.30952381,0.0,0.0,10.42857143,1.0,0.8571,0.0
11.0,1.0,0.0,9.0,11.0,55.0,7.0,2.0,11.0,2.0,11.0,0.0,0.0,0.0,0.311688312,0.0,0.0,0.0,1.0,1.0,1.0
6.0,1.0,0.0,7.0,33.0,11.0,1.0,6.0,3.0,1.085714286,169.0,1.0,0.0,0.0,0.6,0.0,0.0,26.0,5.0,1.6667,0.0
9.0,1.0,0.0,21.0,43.0,20.0,0.0,21.0,8.0,0.854166667,252.0,1.0,5.0,0.0,0.204545455,0.0,0.0,26.33333333,5.0,1.5556,0.0
13.0,2.0,0.0,8.0,17.0,78.0,0.0,8.0,13.0,2.0,49.0,0.0,0.0,0.586206897,1.0,1.0,3.0,2.769230769,1.0,0.9231,0.0
2.0,3.0,0.0,3.0,19.0,1.0,0.0,3.0,2.0,2.0,91.0,1.0,0.0,0.961538462,1.0,1.0,2.0,44.0,5.0,2.5,0.0
4.0,2.0,0.0,5.0,9.0,6.0,0.0,5.0,4.0,2.0,38.0,0.0,0.0,0.4,0.4,0.0,0.0,8.5,1.0,0.75,0.0
3.0,5.0,0.0,9.0,6.0,3.0,8.0,1.0,2.0,1.5,16.0,1.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,0.0
5.0,1.0,0.0,11.0,37.0,0.0,1.0,10.0,2.0,0.5,234.0,1.0,2.0,0.0,0.366666667,0.0,0.0,45.0,4.0,2.2,0.0
16.0,1.0,0.0,22.0,27.0,76.0,21.0,2.0,15.0,0.783333333,171.0,1.0,2.0,0.0,0.260416667,1.0,1.0,9.4375,7.0,1.4375,0.0
8.0,1.0,0.0,6.0,14.0,2.0,6.0,0.0,7.0,0.785714286,99.0,1.0,0.0,0.0,0.3,1.0,1.0,10875.0,5.0,1.25,0.0
4.0,1.0,0.0,3.0,7.0,6.0,3.0,0.0,4.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25,1.0,0.75,0.0
2.0,1.0,0.0,6.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,0.0,12.0,31.0,2.0,0.0,12.0,1.0,1.0,179.0,1.0,3.0,0.857142857,0.583333333,1.0,1.0,41.0,4.0,1.25,0.0
11.0,1.0,0.0,2.0,15.0,37.0,1.0,1.0,11.0,0.85,109.0,1.0,1.0,0.0,0.242424242,1.0,1.0,8.545454545,7.0,1.5455,0.0
8.0,2.0,0.0,20.0,52.0,18.0,1.0,19.0,2.0,0.785714286,360.0,1.0,0.0,0.730769231,325.0,1.0,3.0,43.5,6.0,2.5,0.0
13.0,2.0,0.0,8.0,17.0,78.0,0.0,8.0,13.0,2.0,49.0,0.0,0.0,0.586206897,1.0,1.0,3.0,2.769230769,1.0,0.9231,0.0
2.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,0.909090909,0.75,1.0,2.0,7.5,1.0,0.5,0.0
2.0,2.0,0.0,4.0,5.0,1.0,1.0,3.0,1.0,2.0,11.0,0.0,0.0,0.909090909,0.75,1.0,1.0,4.5,1.0,0.5,0.0
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,2.0,0.0,12.0,37.0,7.0,0.0,12.0,1.0,1.122222222,302.0,1.0,1.0,0.75,0.52,1.0,1.0,46.33333333,2.0,0.8333,0.0
1.0,1.0,0.0,23.0,1.0,0.0,23.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
14.0,1.0,11.0,19.0,44.0,61.0,11.0,8.0,9.0,0.89010989,214.0,1.0,0.0,0.0,0.307692308,0.0,0.0,13.78571429,5.0,1.4286,0.0
10.0,1.0,0.0,8.0,21.0,0.0,8.0,0.0,10.0,0.666666667,140.0,1.0,0.0,0.0,0.34,0.0,0.0,12.6,2.0,0.8,0.0
14.0,2.0,0.0,7.0,17.0,91.0,0.0,7.0,14.0,2.0,54.0,0.0,0.0,0.566666667,1.0,1.0,4.0,2.857142857,1.0,0.9286,0.0
8.0,1.0,0.0,9.0,9.0,14.0,8.0,1.0,7.0,0.857142857,46.0,1.0,1.0,0.0,0.458333333,0.0,0.0,4.25,1.0,0.75,0.0
17.0,1.0,0.0,76.0,25.0,88.0,74.0,2.0,15.0,0.854166667,163.0,1.0,2.0,0.0,0.205882353,1.0,1.0,8.235294118,7.0,1.2941,0.0
7.0,1.0,0.0,5.0,7.0,21.0,3.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
13.0,2.0,0.0,8.0,17.0,78.0,0.0,8.0,13.0,2.0,49.0,0.0,0.0,0.586206897,1.0,1.0,3.0,2.769230769,1.0,0.9231,0.0
2.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,1.0,2.0,17.0,0.0,0.0,0.909090909,0.75,1.0,2.0,7.5,1.0,0.5,0.0
3.0,2.0,0.0,7.0,14.0,3.0,1.0,6.0,3.0,2.0,48.0,0.0,0.0,0.75,0.555555556,0.0,0.0,15.0,1.0,0.6667,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
19.0,1.0,0.0,31.0,135.0,115.0,0.0,31.0,16.0,0.833333333,798.0,1.0,8.0,0.0,0.136842105,0.0,0.0,40.52631579,13.0,2.3158,1.0
5.0,1.0,0.0,20.0,12.0,0.0,16.0,4.0,5.0,0.0,43.0,1.0,0.0,0.0,0.64,0.0,0.0,7.4,1.0,0.8,0.0
17.0,1.0,0.0,4.0,30.0,24.0,3.0,1.0,16.0,0.758928571,343.0,1.0,1.0,0.0,0.317647059,1.0,1.0,18.76470588,22.0,2.5882,0.0
8.0,1.0,0.0,6.0,8.0,28.0,5.0,1.0,8.0,2.0,8.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
13.0,2.0,0.0,9.0,19.0,78.0,0.0,9.0,13.0,2.0,57.0,0.0,0.0,0.586206897,1.0,1.0,3.0,3.384615385,1.0,0.9231,0.0
7.0,1.0,0.0,6.0,7.0,21.0,4.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.342857143,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,15.0,4.0,6.0,14.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,2.0,0.0,8.0,20.0,15.0,0.0,8.0,6.0,2.0,83.0,0.0,0.0,0.285714286,0.833333333,0.0,0.0,12.83333333,2.0,1.1667,0.0
3.0,3.0,0.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,15.0,1.0,0.0,0.964912281,0.666666667,0.0,0.0,3.333333333,1.0,0.6667,0.0
9.0,1.0,0.0,6.0,29.0,26.0,1.0,5.0,3.0,0.6875,200.0,1.0,2.0,0.0,0.291666667,0.0,0.0,20.77777778,3.0,1.6667,0.0
10.0,1.0,0.0,11.0,55.0,37.0,1.0,10.0,5.0,0.555555556,447.0,1.0,2.0,0.0,0.357142857,0.0,0.0,43.5,9.0,2.6,0.0
6.0,2.0,0.0,9.0,15.0,15.0,3.0,9.0,6.0,2.0,60.0,0.0,0.0,0.285714286,0.4,0.0,0.0,9.0,1.0,0.8333,0.0
3.0,1.0,0.0,16.0,30.0,0.0,1.0,15.0,2.0,0.166666667,178.0,1.0,3.0,0.0,0.5,0.0,0.0,57.33333333,9.0,3.6667,0.0
3.0,2.0,0.0,6.0,8.0,3.0,1.0,6.0,3.0,2.0,21.0,0.0,0.0,0.5,0.555555556,0.0,0.0,6.0,1.0,0.6667,0.0
4.0,2.0,0.0,10.0,28.0,2.0,0.0,10.0,1.0,1.148148148,153.0,1.0,1.0,0.857142857,0.583333333,1.0,1.0,35.0,3.0,1.0,0.0
15.0,1.0,0.0,23.0,27.0,51.0,23.0,1.0,15.0,0.767857143,169.0,1.0,0.0,0.0,0.32,1.0,1.0,10.0,7.0,1.4,0.0
5.0,1.0,0.0,27.0,15.0,10.0,26.0,1.0,4.0,2.0,89.0,0.0,0.0,0.0,0.266666667,0.0,0.0,16.8,3.0,1.2,0.0
