wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4.0,2.0,0.0,3.0,7.0,4.0,3.0,0.0,2.0,0.966666667,122.0,0.1,10.0,0.846153846,0.444444444,1.0,1.0,27.0,1.0,0.5,0.0
5.0,4.0,0.0,18.0,41.0,10.0,0.0,18.0,4.0,2.0,157.0,0.0,0.0,0.933333333,0.5,0.0,0.0,30.4,12.0,3.6,0.0
1.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
14.0,1.0,0.0,8.0,42.0,27.0,0.0,8.0,13.0,0.769230769,280.0,1.0,3.0,0.0,0.241758242,0.0,0.0,18.64285714,1.0,0.8571,1.0
3.0,1.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,2.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0,3.666666667,1.0,0.6667,1.0
1.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,0.0,5.0,14.0,0.0,3.0,2.0,8.0,0.666666667,122.0,1.0,2.0,0.0,0.40625,1.0,1.0,13.875,10.0,2.125,0.0
2.0,1.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,0.0,11.0,27.0,6.0,0.0,11.0,5.0,0.75,138.0,1.0,2.0,0.0,0.333333333,0.0,0.0,26.2,11.0,2.8,0.0
19.0,1.0,0.0,12.0,23.0,137.0,8.0,4.0,18.0,0.946296296,242.0,1.0,2.0,0.0,0.37037037,0.0,0.0,10.15789474,1.0,0.8947,0.0
1.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
18.0,1.0,0.0,9.0,38.0,103.0,6.0,3.0,15.0,0.811764706,239.0,1.0,2.0,0.0,0.242647059,0.0,0.0,12.0,6.0,1.3333,0.0
9.0,1.0,0.0,7.0,9.0,36.0,4.0,3.0,9.0,2.0,9.0,0.0,0.0,0.0,0.285714286,0.0,0.0,0.0,1.0,1.0,0.0
6.0,4.0,0.0,11.0,26.0,15.0,0.0,11.0,4.0,2.0,103.0,0.0,0.0,0.918032787,0.5,0.0,0.0,16.16666667,6.0,1.6667,0.0
3.0,2.0,0.0,5.0,11.0,3.0,4.0,1.0,3.0,2.0,33.0,0.0,0.0,0.882352941,0.555555556,1.0,1.0,10.0,1.0,0.6667,0.0
4.0,2.0,0.0,4.0,14.0,4.0,0.0,4.0,4.0,0.666666667,68.0,1.0,0.0,0.8125,0.4375,1.0,1.0,15.75,4.0,1.5,0.0
55.0,1.0,0.0,74.0,63.0,1417.0,71.0,3.0,55.0,0.98005698,318.0,1.0,5.0,0.0,0.113286713,1.0,1.0,4.309090909,6.0,1.0909,0.0
23.0,1.0,0.0,23.0,66.0,159.0,0.0,23.0,21.0,0.915584416,439.0,1.0,6.0,0.0,0.165584416,0.0,0.0,17.47826087,5.0,1.2609,0.0
28.0,1.0,0.0,27.0,28.0,378.0,24.0,3.0,28.0,2.0,28.0,0.0,0.0,0.0,0.228571429,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,0.0,1.0,10.0,4.0,0.0,1.0,4.0,0.666666667,49.0,1.0,0.0,0.8125,0.4375,1.0,1.0,11.0,3.0,1.25,0.0
5.0,3.0,0.0,1.0,41.0,2.0,0.0,1.0,2.0,0.833333333,236.0,1.0,0.0,0.888888889,0.35,1.0,2.0,45.6,2.0,0.8,0.0
12.0,1.0,0.0,6.0,12.0,66.0,3.0,3.0,12.0,2.0,12.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,1.0,0.0
16.0,1.0,0.0,18.0,23.0,98.0,15.0,3.0,16.0,0.923809524,122.0,1.0,3.0,0.0,0.1796875,1.0,1.0,6.1875,6.0,1.3125,0.0
3.0,1.0,0.0,2.0,5.0,3.0,0.0,2.0,3.0,2.0,11.0,0.0,0.0,0.0,0.5,0.0,0.0,2.666666667,1.0,0.6667,1.0
2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,2.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,9.0,1.0,0.5,0.0
2.0,1.0,0.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,0.0,4.0,14.0,4.0,1.0,4.0,4.0,0.666666667,73.0,1.0,0.0,0.8125,0.4375,1.0,1.0,17.0,4.0,1.5,0.0
21.0,1.0,0.0,4.0,25.0,182.0,4.0,0.0,21.0,0.95,153.0,1.0,0.0,0.0,0.210884354,1.0,1.0,5.80952381,7.0,1.2857,0.0
25.0,1.0,0.0,13.0,74.0,0.0,0.0,13.0,23.0,0.444444444,901.0,1.0,2.0,0.0,0.204545455,0.0,0.0,34.92,1.0,0.92,1.0
13.0,1.0,0.0,19.0,56.0,54.0,0.0,19.0,11.0,0.898148148,224.0,1.0,4.0,0.0,0.173076923,0.0,0.0,15.53846154,4.0,1.1538,1.0
14.0,2.0,0.0,4.0,21.0,55.0,2.0,2.0,14.0,0.846153846,161.0,0.0,0.0,0.409090909,0.476190476,2.0,2.0,10.07142857,13.0,1.7857,0.0
4.0,1.0,0.0,5.0,4.0,6.0,4.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
3.0,1.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,2.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0,3.666666667,1.0,0.6667,0.0
1.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
6.0,1.0,0.0,2.0,6.0,15.0,2.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.916666667,0.0,0.0,0.0,1.0,1.0,0.0
3.0,4.0,0.0,11.0,21.0,3.0,0.0,11.0,3.0,2.0,73.0,0.0,0.0,0.965517241,0.833333333,0.0,0.0,23.33333333,3.0,1.3333,0.0
13.0,1.0,0.0,8.0,13.0,78.0,2.0,6.0,13.0,2.0,13.0,0.0,0.0,0.0,0.326923077,0.0,0.0,0.0,1.0,1.0,0.0
12.0,1.0,0.0,3.0,22.0,30.0,1.0,3.0,12.0,0.696969697,124.0,1.0,1.0,0.0,0.277777778,1.0,1.0,9.083333333,7.0,1.4167,0.0
2.0,4.0,0.0,5.0,10.0,1.0,0.0,5.0,2.0,2.0,34.0,0.0,0.0,0.98245614,0.75,0.0,0.0,16.0,1.0,0.5,0.0
2.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,11.0,0.0,0.0,0.9375,0.75,1.0,1.0,4.5,1.0,0.5,0.0
3.0,1.0,0.0,6.0,3.0,3.0,6.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,0.0,6.0,24.0,8.0,2.0,4.0,4.0,0.875,118.0,0.5,0.0,0.0,0.416666667,0.0,0.0,21.8,2.0,1.0,0.0
3.0,1.0,0.0,7.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.583333333,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,0.0,3.0,6.0,1.0,2.0,1.0,2.0,2.0,21.0,0.0,0.0,0.9375,0.75,1.0,1.0,9.5,3.0,1.5,1.0
7.0,1.0,0.0,3.0,11.0,17.0,0.0,3.0,6.0,0.666666667,61.0,1.0,0.0,0.0,0.541666667,0.0,0.0,7.428571429,1.0,0.7143,0.0
2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,1.0,0.0,6.0,10.0,45.0,2.0,4.0,10.0,2.0,10.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,0.0,16.0,21.0,14.0,13.0,3.0,8.0,0.80952381,111.0,1.0,0.0,0.0,0.34375,1.0,1.0,12.5,7.0,1.875,1.0
7.0,1.0,0.0,1.0,11.0,15.0,0.0,1.0,6.0,0.833333333,57.0,1.0,0.0,0.0,0.428571429,0.0,0.0,6.714285714,3.0,1.1429,0.0
28.0,1.0,0.0,25.0,92.0,238.0,0.0,25.0,27.0,0.920987654,487.0,0.933333333,7.0,0.0,0.140740741,0.0,0.0,15.85714286,5.0,1.25,0.0
26.0,1.0,0.0,8.0,33.0,285.0,5.0,3.0,26.0,0.956666667,172.0,1.0,4.0,0.0,0.132867133,1.0,1.0,5.153846154,6.0,1.1923,0.0
25.0,1.0,0.0,26.0,99.0,222.0,0.0,26.0,22.0,0.936111111,653.0,1.0,6.0,0.0,0.12745098,0.0,0.0,24.52,7.0,1.88,0.0
18.0,1.0,0.0,22.0,92.0,0.0,8.0,14.0,17.0,0.909502262,643.0,1.0,0.0,0.0,0.303921569,0.0,0.0,34.0,9.0,3.9444,0.0
3.0,1.0,0.0,6.0,22.0,3.0,1.0,5.0,3.0,2.0,129.0,0.0,0.0,0.0,0.5,0.0,0.0,42.0,17.0,6.0,0.0
9.0,1.0,0.0,8.0,33.0,0.0,0.0,8.0,8.0,0.5,362.0,1.0,3.0,0.0,0.375,0.0,0.0,38.77777778,1.0,0.7778,0.0
8.0,1.0,0.0,5.0,15.0,6.0,4.0,1.0,8.0,0.80952381,71.0,1.0,1.0,0.0,0.34375,1.0,1.0,7.5,6.0,1.5,0.0
31.0,1.0,0.0,11.0,35.0,427.0,9.0,2.0,31.0,0.977777778,206.0,0.833333333,4.0,0.0,0.148387097,1.0,1.0,5.064516129,7.0,1.1935,0.0
7.0,1.0,0.0,2.0,20.0,0.0,1.0,1.0,7.0,0.611111111,96.0,1.0,0.0,0.0,0.392857143,0.0,0.0,12.28571429,3.0,1.1429,0.0
3.0,1.0,0.0,3.0,5.0,3.0,0.0,3.0,3.0,2.0,14.0,0.0,0.0,0.0,0.5,0.0,0.0,3.666666667,1.0,0.6667,0.0
2.0,4.0,0.0,5.0,10.0,1.0,0.0,5.0,2.0,2.0,35.0,0.0,0.0,0.98245614,0.75,0.0,0.0,16.5,1.0,0.5,0.0
2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,1.0,10.0,1.0,1.0,0.0,0.75,0.0,0.0,3.5,1.0,0.5,0.0
7.0,1.0,0.0,4.0,7.0,21.0,2.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.357142857,0.0,0.0,0.0,1.0,1.0,1.0
4.0,1.0,0.0,2.0,4.0,6.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,1.0,1.0,0.0
22.0,1.0,0.0,16.0,114.0,165.0,0.0,16.0,11.0,0.898809524,746.0,1.0,3.0,0.0,0.13968254,0.0,0.0,32.54545455,5.0,1.1818,1.0
21.0,1.0,0.0,3.0,24.0,184.0,3.0,0.0,21.0,0.95,113.0,1.0,0.0,0.0,0.357142857,0.0,0.0,3.904761905,1.0,0.9524,0.0
3.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
16.0,4.0,0.0,21.0,56.0,78.0,0.0,21.0,14.0,2.0,565.0,0.0,0.0,0.788732394,0.3125,0.0,0.0,34.3125,5.0,2.125,0.0
26.0,1.0,0.0,11.0,65.0,0.0,0.0,11.0,24.0,0.56,669.0,1.0,2.0,0.0,0.302222222,0.0,0.0,24.61538462,1.0,0.9231,0.0
5.0,1.0,0.0,5.0,10.0,4.0,0.0,5.0,4.0,0.75,29.0,1.0,1.0,0.0,0.4375,0.0,0.0,4.4,1.0,0.6,0.0
2.0,4.0,0.0,12.0,14.0,1.0,0.0,12.0,2.0,2.0,31.0,0.0,0.0,0.98245614,0.75,0.0,0.0,14.5,1.0,0.5,0.0
10.0,1.0,0.0,7.0,28.0,13.0,0.0,7.0,9.0,0.777777778,121.0,1.0,2.0,0.0,0.317460317,0.0,0.0,10.6,1.0,0.8,0.0
5.0,1.0,0.0,3.0,5.0,10.0,3.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.533333333,0.0,0.0,0.0,1.0,1.0,0.0
16.0,1.0,0.0,5.0,24.0,86.0,3.0,2.0,16.0,0.914285714,126.0,1.0,2.0,0.0,0.1796875,1.0,1.0,6.4375,6.0,1.3125,0.0
5.0,1.0,0.0,7.0,16.0,6.0,4.0,3.0,5.0,0.75,79.0,1.0,0.0,0.0,0.333333333,0.0,0.0,14.4,7.0,2.0,0.0
6.0,1.0,0.0,8.0,6.0,15.0,3.0,5.0,6.0,2.0,6.0,0.0,0.0,0.0,0.452380952,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,11.0,17.0,4.0,2.0,9.0,4.0,0.666666667,74.0,1.0,1.0,0.0,0.5,0.0,0.0,17.25,6.0,2.0,0.0
3.0,1.0,0.0,2.0,19.0,1.0,0.0,2.0,3.0,1.0,74.0,0.5,0.0,0.0,0.5,0.0,0.0,23.0,1.0,0.6667,0.0
23.0,1.0,0.0,5.0,24.0,231.0,5.0,0.0,23.0,0.954545455,114.0,1.0,0.0,0.0,0.295652174,0.0,0.0,3.47826087,1.0,0.9565,0.0
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
5.0,1.0,0.0,4.0,13.0,0.0,3.0,1.0,5.0,0.0,38.0,1.0,0.0,0.0,0.533333333,0.0,0.0,6.4,1.0,0.8,1.0
19.0,1.0,0.0,1.0,23.0,149.0,0.0,1.0,18.0,0.944444444,177.0,1.0,0.0,0.0,0.473684211,0.0,0.0,7.736842105,3.0,1.4737,0.0
13.0,1.0,0.0,6.0,14.0,42.0,5.0,1.0,13.0,0.833333333,82.0,1.0,1.0,0.0,0.353846154,0.0,0.0,4.846153846,1.0,0.9231,0.0
22.0,1.0,0.0,18.0,72.0,47.0,0.0,18.0,16.0,0.666666667,679.0,1.0,3.0,0.0,0.179487179,0.0,0.0,29.63636364,3.0,1.0909,1.0
5.0,1.0,0.0,5.0,18.0,6.0,0.0,5.0,4.0,0.5,73.0,1.0,1.0,0.0,0.583333333,0.0,0.0,13.2,1.0,0.6,0.0
1.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
10.0,1.0,0.0,6.0,18.0,33.0,0.0,6.0,9.0,0.904761905,93.0,1.0,3.0,0.0,0.26984127,0.0,0.0,7.6,1.0,0.8,0.0
6.0,1.0,0.0,5.0,15.0,9.0,0.0,5.0,5.0,0.2,87.0,1.0,1.0,0.0,0.5,0.0,0.0,13.33333333,4.0,1.6667,0.0
13.0,3.0,0.0,7.0,32.0,40.0,0.0,7.0,11.0,0.864583333,186.0,1.0,1.0,0.657142857,0.461538462,2.0,2.0,12.69230769,4.0,1.1538,0.0
1.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
8.0,1.0,0.0,3.0,14.0,0.0,1.0,2.0,8.0,0.666666667,122.0,1.0,2.0,0.0,0.40625,1.0,1.0,13.875,10.0,2.125,0.0
7.0,1.0,0.0,4.0,12.0,1.0,3.0,1.0,7.0,0.444444444,85.0,1.0,0.0,0.0,0.571428571,0.0,0.0,10.71428571,4.0,1.1429,0.0
4.0,2.0,0.0,2.0,11.0,4.0,0.0,2.0,4.0,0.666666667,51.0,1.0,0.0,0.8125,0.4375,1.0,1.0,11.5,4.0,1.5,0.0
2.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
6.0,4.0,0.0,7.0,23.0,13.0,0.0,7.0,6.0,0.8,164.0,1.0,0.0,0.918032787,0.388888889,1.0,2.0,26.16666667,3.0,1.1667,0.0
24.0,1.0,0.0,9.0,33.0,238.0,7.0,2.0,24.0,0.966555184,166.0,0.846153846,2.0,0.0,0.182291667,1.0,1.0,5.375,6.0,1.2083,0.0
11.0,1.0,0.0,6.0,44.0,53.0,0.0,6.0,11.0,0.9,180.0,1.0,0.0,0.0,0.545454545,0.0,0.0,15.27272727,6.0,2.0909,0.0
1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
7.0,1.0,0.0,7.0,16.0,15.0,0.0,7.0,6.0,0.9,92.0,1.0,2.0,0.0,0.366666667,0.0,0.0,11.42857143,2.0,0.8571,0.0
11.0,1.0,0.0,4.0,15.0,37.0,4.0,0.0,11.0,0.9,103.0,1.0,0.0,0.0,0.290909091,1.0,1.0,7.909090909,7.0,1.5455,0.0
2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,2.0,2.0,32.0,0.0,0.0,0.0,0.5,0.0,0.0,15.0,2.0,1.0,0.0
43.0,1.0,0.0,22.0,110.0,563.0,0.0,22.0,40.0,0.931677019,1202.0,1.0,9.0,0.0,0.131578947,0.0,0.0,26.41860465,2.0,1.093,0.0
4.0,4.0,0.0,8.0,12.0,6.0,0.0,8.0,4.0,2.0,56.0,0.0,0.0,0.949152542,0.875,0.0,0.0,13.0,1.0,0.75,1.0
4.0,3.0,1.0,1.0,8.0,6.0,1.0,0.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,0.0
3.0,2.0,0.0,2.0,12.0,3.0,1.0,1.0,3.0,2.0,33.0,0.0,0.0,0.882352941,0.555555556,1.0,1.0,10.0,1.0,0.6667,0.0
6.0,4.0,0.0,13.0,30.0,9.0,0.0,13.0,2.0,0.8,131.0,1.0,1.0,0.936507937,0.466666667,1.0,3.0,20.16666667,1.0,0.6667,0.0
18.0,1.0,0.0,11.0,46.0,79.0,0.0,11.0,18.0,0.847058824,174.0,1.0,4.0,0.0,0.194444444,0.0,0.0,8.388888889,3.0,1.1111,0.0
4.0,1.0,0.0,4.0,6.0,6.0,0.0,4.0,4.0,1.0,26.0,1.0,1.0,0.0,0.4,0.0,0.0,5.25,3.0,1.25,1.0
5.0,1.0,0.0,3.0,10.0,8.0,1.0,3.0,3.0,0.75,26.0,1.0,0.0,0.0,0.5,0.0,0.0,4.0,1.0,0.6,0.0
20.0,1.0,0.0,19.0,68.0,70.0,0.0,19.0,16.0,0.836842105,562.0,1.0,8.0,0.0,0.148606811,0.0,0.0,26.6,1.0,0.9,0.0
3.0,1.0,0.0,4.0,4.0,1.0,3.0,1.0,3.0,0.5,14.0,1.0,0.0,0.0,0.666666667,0.0,0.0,3.333333333,1.0,0.6667,0.0
41.0,1.0,0.0,36.0,166.0,490.0,0.0,36.0,37.0,0.91547619,2090.0,1.0,9.0,0.0,0.126388889,0.0,0.0,49.46341463,7.0,1.7073,0.0
20.0,1.0,0.0,9.0,20.0,190.0,4.0,5.0,20.0,2.0,20.0,0.0,0.0,0.0,0.407142857,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,4.0,10.0,3.0,0.0,4.0,3.0,2.0,27.0,0.0,0.0,0.0,0.833333333,0.0,0.0,8.0,1.0,0.6667,0.0
14.0,1.0,0.0,15.0,21.0,63.0,14.0,1.0,14.0,0.91025641,112.0,1.0,1.0,0.0,0.285714286,1.0,1.0,6.571428571,6.0,1.3571,1.0
7.0,1.0,0.0,11.0,33.0,9.0,0.0,11.0,7.0,0.791666667,194.0,1.0,2.0,0.0,0.25,0.0,0.0,26.14285714,16.0,3.0,0.0
7.0,1.0,0.0,1.0,11.0,7.0,1.0,0.0,7.0,0.833333333,83.0,1.0,0.0,0.0,0.357142857,1.0,1.0,10.42857143,7.0,1.8571,0.0
7.0,1.0,0.0,6.0,7.0,21.0,3.0,3.0,7.0,2.0,7.0,0.0,0.0,0.0,0.464285714,0.0,0.0,0.0,1.0,1.0,0.0
9.0,4.0,0.0,19.0,36.0,34.0,0.0,19.0,9.0,2.0,175.0,0.0,0.0,0.875,0.314814815,0.0,0.0,18.44444444,1.0,0.8889,1.0
15.0,1.0,0.0,2.0,19.0,83.0,0.0,2.0,15.0,0.928571429,123.0,1.0,2.0,0.0,0.20952381,1.0,1.0,6.733333333,7.0,1.4,0.0
3.0,1.0,0.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,0.0,2.0,26.0,20.0,0.0,2.0,7.0,1.0,127.0,0.285714286,0.0,0.0,0.452380952,0.0,0.0,14.0,4.0,1.25,0.0
13.0,1.0,0.0,5.0,19.0,58.0,4.0,1.0,13.0,0.916666667,84.0,1.0,2.0,0.0,0.230769231,1.0,1.0,5.0,2.0,1.0,0.0
13.0,1.0,0.0,24.0,13.0,78.0,19.0,5.0,13.0,2.0,13.0,0.0,0.0,0.0,0.32967033,0.0,0.0,0.0,1.0,1.0,0.0
12.0,1.0,0.0,9.0,29.0,26.0,1.0,8.0,9.0,0.803030303,199.0,1.0,0.0,0.0,0.431818182,0.0,0.0,15.08333333,4.0,1.1667,0.0
5.0,1.0,2.0,4.0,21.0,8.0,2.0,2.0,5.0,0.25,99.0,1.0,0.0,0.0,0.45,0.0,0.0,18.6,1.0,0.8,0.0
2.0,1.0,0.0,6.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
11.0,2.0,0.0,2.0,30.0,31.0,0.0,2.0,9.0,0.8,196.0,1.0,0.0,0.6,0.363636364,0.0,0.0,16.36363636,1.0,0.9091,0.0
1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
29.0,1.0,0.0,24.0,91.0,238.0,0.0,24.0,19.0,0.899159664,641.0,1.0,6.0,0.0,0.16091954,0.0,0.0,20.51724138,4.0,1.4483,1.0
4.0,5.0,0.0,3.0,8.0,6.0,2.0,1.0,4.0,2.0,20.0,0.0,0.0,1.0,0.666666667,0.0,0.0,4.0,0.0,0.0,0.0
