wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,4,0,7,34,6,0,7,8,0.761904762,626,1.0,0,0.917647059,0.4375,2,2,76.5,3,1.625,3
21,1,0,25,77,162,10,16,14,0.7375,566,0.916666667,4,0.0,0.135,0,0,25.38095238,7,1.8095,1
6,5,1,6,33,7,1,5,3,0.7,164,1.0,0,0.961538462,0.5,3,6,26.0,2,1.0,0
5,3,0,7,20,2,0,7,5,0.625,76,1.0,1,0.902439024,0.6,2,2,13.8,2,1.0,0
71,1,0,103,186,2247,99,7,55,0.97244898,2193,0.571428571,0,0.0,0.127731092,0,0,29.49295775,18,1.5775,1
4,3,0,3,17,4,0,3,3,0.666666667,152,1.0,0,0.925,0.75,1,1,36.75,1,0.75,0
8,1,0,6,25,0,5,1,7,0.6,169,1.0,0,0.0,0.416666667,0,0,19.5,7,1.875,0
3,1,0,9,25,1,7,2,3,0.0,277,1.0,1,0.0,0.666666667,0,0,91.0,14,5.3333,0
9,5,0,10,20,4,3,7,9,0.6875,110,1.0,0,0.919191919,0.388888889,2,7,10.77777778,3,1.2222,0
17,3,1,12,64,52,1,11,13,0.793269231,642,1.0,1,0.698113208,0.242647059,1,1,36.0,11,2.0,0
0,1,0,1,0,0,1,0,0,2.0,24,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
31,1,0,6,65,243,4,2,30,0.726666667,747,1.0,0,0.0,0.182795699,1,1,22.61290323,4,1.1613,0
21,1,0,2,35,38,2,0,17,0.631818182,617,0.818181818,0,0.0,0.293650794,0,0,27.85714286,3,0.8571,0
3,1,1,5,9,0,3,2,3,0.0,47,1.0,0,0.0,0.666666667,0,0,14.33333333,1,0.6667,0
15,3,0,3,37,41,1,2,14,0.696428571,437,0.75,1,0.454545455,0.311111111,1,2,27.33333333,1,0.8,0
13,1,0,4,13,78,4,0,13,2.0,13,0.0,0,0.0,0.326923077,0,0,0.0,1,1.0,0
10,1,4,17,81,5,4,13,4,0.783625731,743,1.0,7,0.0,0.259259259,0,0,71.4,14,4.2,1
8,1,0,1,14,28,1,0,8,2.0,274,0.0,0,0.0,0.45,0,0,33.25,7,2.875,0
6,3,0,4,25,11,0,4,4,0.8,157,1.0,0,0.880952381,0.4,2,2,24.83333333,1,0.8333,0
8,3,0,7,32,8,3,4,5,0.738095238,300,0.833333333,0,0.860465116,0.357142857,1,1,35.75,1,0.75,0
2,2,0,9,19,1,1,8,2,2.0,120,0.0,0,0.958333333,1.0,1,1,59.0,1,0.5,0
8,3,0,8,25,14,1,7,8,0.714285714,157,1.0,1,0.840909091,0.375,0,0,18.25,2,1.125,0
19,3,1,18,56,97,5,13,12,0.814814815,406,1.0,2,0.672727273,0.190789474,0,0,19.89473684,3,1.0526,0
5,1,0,1,18,0,1,0,3,0.5,96,1.0,0,0.0,0.533333333,0,0,17.8,2,1.0,0
22,3,0,17,77,95,0,17,19,0.742857143,439,1.0,1,0.637931034,0.172727273,1,1,18.72727273,2,1.0,0
19,1,0,23,46,65,22,3,17,0.416666667,448,1.0,0,0.0,0.289473684,0,0,22.47368421,16,2.4211,0
19,4,0,8,69,91,2,8,13,0.777777778,632,1.0,2,0.8125,0.368421053,1,1,31.89473684,5,1.2632,1
5,4,0,8,45,6,0,8,4,0.75,261,1.0,0,0.951219512,0.6,4,5,50.8,7,2.0,0
21,1,0,9,47,48,1,8,21,0.68,277,1.0,4,0.0,0.30952381,0,0,11.95238095,7,1.4286,1
5,1,0,1,35,4,1,0,4,0.583333333,354,1.0,0,0.0,0.5,0,0,69.2,8,3.2,0
4,3,0,8,42,2,0,8,4,0.666666667,242,1.0,0,0.925,0.75,2,3,59.0,1,0.75,0
8,3,0,6,55,24,0,6,3,0.80952381,643,0.5,0,0.840909091,0.303571429,0,0,78.625,3,1.25,0
3,1,0,1,3,3,1,0,3,2.0,3,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
11,1,1,8,17,41,6,2,8,0.7,93,1.0,0,0.0,0.666666667,0,0,7.090909091,1,0.7273,0
3,1,0,2,15,0,2,0,3,0.166666667,100,1.0,0,0.0,0.666666667,0,0,31.33333333,2,1.0,0
4,1,0,4,5,0,3,1,4,0.333333333,24,1.0,0,0.0,0.875,0,0,4.75,1,0.75,0
2,1,0,0,6,1,0,0,2,2.0,45,0.0,0,0.0,0.666666667,0,0,21.5,8,4.0,0
14,3,0,6,33,65,0,6,14,0.91025641,404,1.0,1,0.74,0.595238095,2,3,27.0,2,1.0,0
6,3,0,4,24,5,0,4,5,0.733333333,153,1.0,0,0.880952381,0.5,0,0,24.0,1,0.8333,0
14,5,0,10,43,15,0,10,12,0.615384615,168,1.0,1,0.891666667,0.392857143,3,5,10.85714286,5,1.3571,0
19,1,0,18,47,97,16,5,16,0.833333333,273,1.0,1,0.0,0.305263158,0,0,13.0,3,1.4211,1
3,2,0,8,18,3,1,7,2,1.0,132,0.0,0,0.92,0.5,0,0,42.0,1,0.6667,0
19,1,34,78,23,119,75,5,16,0.873015873,125,1.0,4,0.0,0.218045113,0,0,5.210526316,2,1.0,0
7,4,0,11,32,0,0,11,6,0.666666667,189,1.0,1,0.928571429,0.342857143,1,1,25.42857143,3,1.1429,0
4,3,0,6,15,0,4,2,4,0.333333333,82,0.0,0,0.925,0.625,1,1,19.25,1,0.75,0
8,4,0,6,35,4,0,6,7,0.714285714,265,1.0,0,0.917647059,0.46875,3,3,31.375,5,1.375,0
65,3,0,21,155,1670,6,21,59,0.9171875,1504,1.0,5,0.37,0.244140625,3,3,21.83076923,10,1.5231,0
14,4,0,99,28,0,98,1,14,0.384615385,153,1.0,1,0.65,0.333333333,1,2,9.785714286,2,0.6429,0
14,1,0,24,63,63,20,20,9,0.841346154,822,0.4375,0,0.0,0.333333333,0,0,56.57142857,24,2.7857,2
4,2,0,3,16,0,0,3,4,0.333333333,59,1.0,0,0.842105263,0.875,1,1,13.5,5,1.75,0
27,1,0,3,63,297,1,2,10,0.778846154,527,0.0,2,0.0,0.37962963,0,0,18.22222222,11,1.4444,0
18,1,0,16,51,24,8,8,17,0.6404963522908488,314,1.0,2,0.3366788157927747,0.2685578804533789,0,0,16.32746872015425,5,1.5873059046715152,1
16,2,0,7,75,78,1,7,7,0.7962910999331414,928,0.926574281369958,1,0.4247204238728702,0.2735507458145286,0,0,58.46739397134803,4,1.6830519299926598,1
21,2,0,19,74,163,4,16,15,0.833250579803709,628,0.9643715819459678,2,0.4510282886353802,0.18782235133169956,1,1,27.478729560461083,5,1.4762143808883477,1
69,1,0,101,183,2194,96,7,53,0.9664767820989841,2151,0.5802042219191141,0,0.0,0.12791586129374316,0,0,29.38843416432757,17,1.58339723740463,1
64,1,0,92,174,2011,88,7,49,0.9556307636975824,2091,0.601069072950878,0,0.0,0.13225301213365803,0,0,35.75912684435879,16,1.6385018128220143,1
10,1,3,16,80,10,3,13,4,0.7874329423060266,740,1.0,6,0.02476238872669113,0.25825394834629734,0,0,70.06883112637473,13,4.1065704597090456,1
17,1,0,20,50,61,16,6,15,0.7484957624160786,302,1.0,1,0.24790199238625693,0.27664841812451013,0,0,15.840543662001716,3,1.5406846157353427,1
16,2,1,22,53,30,16,7,14,0.6733497288130242,327,1.0,1,0.46748455848171255,0.25130252255694246,0,0,18.356593897841197,3,1.646608317823996,1
15,1,1,21,78,84,7,14,9,0.7601675361048529,652,0.9576191092391316,5,0.0,0.1960646417667562,0,0,47.99606114515523,10,2.984261762770778,1
19,1,0,24,77,147,9,15,13,0.7417635639590665,582,0.9243694608086811,4,0.0,0.14648572145670086,0,0,29.634655218079637,7,2.0304623440796745,1
17,3,0,9,58,79,4,6,11,0.6396266950029343,503,1.0,0,0.6921419606189465,0.3063324403111266,1,1,27.381193524929806,5,2.302104484080872,1
13,2,2,13,76,40,3,10,7,0.781225830954085,697,1.0,4,0.33343612496644914,0.30405739510553326,0,0,55.187714629107425,10,2.994787431628963,1
20,1,0,21,71,140,8,13,13,0.7023604761655633,540,0.937037405373263,3,0.15942317050477484,0.17184193561799732,0,0,25.50351917602588,6,2.0142503663563422,1
12,1,3,18,80,40,5,13,6,0.7730722483652399,702,0.9809334862852975,6,0.0,0.23082896849545165,0,0,60.87092632687239,12,3.6530579853922767,1
20,1,0,9,47,50,1,7,20,0.6733604827772667,291,1.0,3,0.050204289015431086,0.3076909549894135,0,0,13.024708937707812,6,1.5224000201263843,1
18,2,0,14,61,100,6,8,11,0.6354017713563541,491,0.9758540456871031,1,0.46320557415579267,0.24204460265663882,0,0,25.737071399248222,6,2.404404183039428,1
62,1,0,90,168,1910,84,8,48,0.9345702030053846,1930,0.6270883012462416,0,0.0,0.12890299470469094,0,0,28.83001495105322,16,1.614903338642929,1
17,2,0,10,54,77,5,5,11,0.6105932707694911,447,1.0,0,0.6063245558351695,0.2870886175956545,0,0,24.976693284966444,5,2.5609093217719945,1
16,3,0,12,55,61,7,6,11,0.5949492476277224,440,1.0,0,0.6578620440838103,0.2743642637542332,1,1,24.909551482208578,5,2.4749647925072384,1
15,2,1,11,73,59,2,9,9,0.7799216156019037,672,1.0,3,0.514640552164719,0.328402749387017,0,0,46.377217912523165,8,2.3398198478801886,1
21,4,0,14,71,155,1,14,15,0.8884394402598921,669,1.0,1,0.791043584059343,0.24541584952003162,2,2,29.41169961394519,4,1.231914564812261,1
11,1,3,15,78,21,3,12,5,0.7824776145331184,721,1.0,6,0.15951643751946953,0.2806907672979867,0,0,63.64401373224328,12,3.623424155437319,1
20,1,0,10,47,57,3,7,20,0.7086074089670021,276,1.0,3,0.0,0.3087288999054671,0,0,12.147835297848633,6,1.427200724558355,1
19,3,0,9,69,98,2,8,13,0.7734502931930817,624,0.9910465832433119,2,0.7252041862731069,0.34334206129215605,0,0,31.19488931399718,5,1.3218950191249252,1
16,2,0,7,74,79,1,7,7,0.7956468163530288,918,0.9291295756084604,1,0.43821557155646623,0.27685233487458866,0,0,57.54263682989523,4,1.6684406297868022,1
18,3,0,8,66,88,2,7,12,0.7423414176228177,599,1.0,1,0.781627633564127,0.352495050779598,1,1,30.736993129121913,5,1.5296835692684538,1
19,4,0,8,69,98,1,8,13,0.7909725335669201,636,1.0,1,0.8099416418667719,0.353754513927365,1,1,31.598671621095086,4,1.2594696776672536,1
55,1,0,78,151,1583,70,9,41,0.897734387918905,1675,0.68121548522067,1,0.0,0.13004263000325078,0,0,28.185325753237034,14,1.6512768061934724,1
20,3,0,16,72,147,1,15,14,0.8914306359213805,682,1.0,1,0.7011712110860666,0.23079290640556613,2,2,33.706653789267456,5,1.5544513560434248,1
20,1,0,21,71,142,8,13,13,0.7047343203845959,542,0.9356612638025168,3,0.14865336686526914,0.1693530852768027,0,0,25.495239198142222,6,2.0004184921451302,1
10,2,0,5,28,21,0,5,10,0.5768794019527261,166,1.0,1,0.5435131237725725,0.5141281711230667,0,0,20.3820806349159,3,0.9921134241543448,1
21,4,0,14,71,151,1,14,15,0.8816526689237771,667,1.0,1,0.7923594850290919,0.25295963814675826,2,2,29.563981854498543,4,1.2338332699033825,1
20,3,0,14,73,151,0,14,13,0.8924791978359671,755,0.9785739358641652,0,0.6781513687305409,0.21924664861808726,2,2,37.1963328161198,4,1.3548150779704922,1
21,3,0,16,72,163,1,15,15,0.9039197505063029,675,1.0,1,0.7824013518230677,0.22749510154570413,2,2,29.339908878557647,4,1.2479665984300707,1
20,2,0,16,73,127,6,12,13,0.757206011532682,598,0.957437724955452,3,0.39751781665572783,0.249201879815435,0,0,28.567838997483335,6,1.5422212513981242,1
18,2,0,16,64,111,7,10,12,0.653752831702637,504,0.9652157498767387,1,0.3799493457472055,0.22280448469188802,0,0,25.67306282927104,6,2.2974765437625826,1
60,1,0,83,160,1784,77,8,46,0.9574151519745819,1855,0.666617632725502,0,0.17499403251901266,0.1498400666005266,0,0,29.393563794069355,14,1.4997178447731503,1
20,1,0,10,47,53,2,7,20,0.698379356284543,276,1.0,3,0.0,0.309013105382939,0,0,12.077954192254014,6,1.4277010097449974,1
20,4,0,13,70,140,1,13,14,0.861890137197355,660,1.0,1,0.7961912827095451,0.27492654327582516,2,2,30.00741547871567,4,1.2394203846533902,1
21,1,0,24,76,162,9,16,14,0.7470490316806061,572,0.9214241916549266,3,0.04498023328796552,0.1402678773052293,0,0,25.590159893898516,6,1.7762620296178686,1
16,1,0,9,78,97,0,9,5,0.8450725604918221,1066,0.8958773740529167,0,0.254644734358559,0.18826899995597496,0,0,68.65566216736545,4,1.8469753954417967,1
21,2,0,20,74,163,5,16,15,0.8242739076889298,622,0.959899218639017,2,0.40874412628492973,0.18287022541028589,1,1,27.282061739154212,5,1.5074601000210124,1
15,1,0,7,37,34,0,6,15,0.626543412601132,219,1.0,2,0.28175124420885156,0.4155884674950106,0,0,16.32224484223942,5,1.202330144782236,1
18,2,0,15,62,107,6,9,12,0.6460217553420236,499,0.9696975332562687,1,0.41502417233366173,0.2309101101089408,0,0,25.700028853734445,6,2.3425238450471033,1
15,3,1,23,54,0,15,7,13,0.597178208272096,345,1.0,0,0.6893495375470009,0.2389813229785665,1,1,20.97769239083177,3,1.7194315302116165,1
20,1,0,8,45,46,0,7,20,0.6732405130895801,269,1.0,3,0.03562692532192213,0.3229354903724528,0,0,12.504942181780665,6,1.3999885940163947,1
19,1,0,12,49,35,4,8,19,0.6598574163339709,296,1.0,3,0.17166974719943598,0.28863562090352024,0,0,14.183202065695045,6,1.5095228298782721,1
19,1,0,17,66,119,7,11,12,0.6660205272779696,513,0.9581040423252826,2,0.3242925038212406,0.20994245353013766,0,0,25.630273059313605,6,2.225995348535462,1
19,3,0,13,71,112,4,10,13,0.765659068232185,612,0.9749268076155619,2,0.5680363732738747,0.29818972109770936,0,0,29.93488038116446,5,1.4275698206529013,1
17,2,1,19,53,13,11,8,15,0.6227872395501974,331,1.0,1,0.48760875396357384,0.25019324055460235,0,0,18.28877930955478,4,1.6584522651070819,1
14,1,0,7,81,68,0,7,1,0.8198212491970391,1231,0.8518287609832953,0,0.029062443374709104,0.17176864698073857,0,0,85.4125840474515,4,2.1091263110021896,1
20,1,0,12,47,67,6,6,19,0.7398668019929373,275,1.0,2,0.0,0.30786029949870014,0,0,12.361408791522098,5,1.4256717325048494,1
16,2,0,7,75,78,1,7,7,0.7970689924682952,940,0.923489080420237,1,0.40842670637344997,0.26956448640447517,0,0,59.583923554549166,4,1.7006932632655707,1
21,3,0,16,72,164,1,16,15,0.8961514709989056,669,0.9957101040796604,1,0.747319771857405,0.22252264223960883,2,2,28.85681055433552,4,1.257270928977744,1
16,1,0,9,79,92,0,9,5,0.8411429536990858,1091,0.8890225328485012,0,0.21953963852322675,0.18570121650991558,0,0,71.26337284332322,4,1.8877712973449587,1
20,3,0,16,72,150,1,15,14,0.8936495854007207,681,1.0,1,0.7156034254171533,0.23020698317401928,2,2,32.93081125214085,4,1.4999980007869285,1
59,1,0,84,159,1747,77,9,45,0.9161641581409233,1803,0.6541344620080257,0,0.0,0.12947244534356428,0,0,28.507877969130057,15,1.6330783586347375,1
20,1,0,22,75,151,8,14,13,0.7433360434914287,575,0.9287412396259703,3,0.11772708357411876,0.16882151361783362,0,0,26.324766346161496,6,1.730343931376565,1
19,1,0,17,66,119,7,11,12,0.6671411657101003,514,0.9574543968599794,2,0.3192083218988693,0.20876752329596207,0,0,25.626364268096715,6,2.219465632008487,1
20,1,0,24,77,159,9,15,13,0.7381618832936666,568,0.9178624624860001,4,0.0,0.13678306393920325,0,0,26.041304815609635,7,1.8438025894486088,1
19,3,0,12,70,108,3,9,13,0.7680283295103301,616,0.9798287274547267,2,0.615830091896906,0.31192025663958467,0,0,30.318040973967307,5,1.3954347948267327,1
21,4,0,13,71,140,1,13,15,0.8631283237130026,660,1.0,1,0.7959512081945838,0.2735502456385666,2,2,29.979632928296972,4,1.239070333848129,1
17,2,1,20,53,11,12,8,15,0.6190704307737026,334,1.0,1,0.5192861014989656,0.24633884899063352,0,0,18.70042141262764,4,1.67338454436665,1
15,1,0,7,78,71,0,7,3,0.8073500227440354,1105,0.8827134681892365,0,0.19308050449382475,0.21688001929667985,0,0,74.34055628966084,4,1.933850252549886,1
16,3,1,20,55,20,13,7,13,0.5983013521788241,382,1.0,0,0.6737613543284477,0.24263898838520986,1,1,22.1904031440341,4,1.9938171136603007,1
20,4,0,10,70,118,1,10,14,0.8244803980336796,647,1.0,1,0.8034447335192951,0.31650907948564155,1,1,30.84681887338231,4,1.249996585535379,1
20,4,0,10,70,118,1,10,14,0.8244691011050644,647,1.0,1,0.8034469239038806,0.3165216365083233,1,1,30.847072354974024,4,1.2499997793183095,1
14,2,2,16,77,63,2,14,8,0.8280185397230986,718,1.0,4,0.2887341673237157,0.2475371453662041,1,1,55.87831747834767,10,3.1105937711789116,1
15,1,1,21,78,89,7,14,9,0.7589127320457577,648,0.9553521098390283,5,0.0,0.19268429376591142,0,0,46.744159299973234,10,2.9192306177192897,1
16,3,0,11,55,69,5,6,11,0.59431431106284,451,1.0,0,0.654850487231441,0.2803734848437524,1,1,25.424597083837735,5,2.5661010472841905,1
21,1,0,23,76,162,8,16,14,0.76504761833649,583,0.930391458979331,3,0.12976167016177587,0.15019708786207553,0,0,25.98448674230682,6,1.7136131129320544,1
13,1,2,19,79,55,5,13,7,0.7688295160129512,686,0.9732683280259486,6,0.0,0.21939936582464026,0,0,56.638006914518996,11,3.4331752546850653,1
16,2,1,22,54,18,16,7,14,0.6435209856977931,338,1.0,1,0.5546464703298233,0.24124162949764838,0,0,19.35532413750114,3,1.6886540619294879,1
21,1,0,24,76,162,9,16,14,0.7443201278530945,570,0.9200645954493053,3,0.03212586910869583,0.1387624335050691,0,0,25.53037297470949,6,1.7857607125868165,1
21,2,0,21,74,163,6,16,14,0.805928025671278,610,0.9507589215979442,2,0.3223267720830952,0.17274942376696487,1,1,26.880126077449,5,1.5713178715241944,1
17,2,0,12,52,82,8,5,12,0.671000204867808,400,1.0,0,0.44188980117202925,0.2920175390185835,0,0,21.728623248818153,5,2.251793907618638,1
3,2,0,3,14,2,0,3,3,0.5055292763037561,87,1.0,0,0.9329807779612014,0.6606717674187811,0,0,26.439966341264007,1,0.6792138581431746,1
19,1,0,13,47,73,8,6,18,0.7585209354351921,274,1.0,2,0.0,0.30734195968697103,0,0,12.488859393247088,4,1.4247593020627554,1
21,4,0,14,71,148,1,14,15,0.8760005367173016,665,1.0,1,0.7934553884982528,0.25924222651526124,2,2,29.690804951031303,4,1.235431198329606,1
14,2,2,16,77,61,2,14,8,0.8266081416008954,718,1.0,4,0.2795608318416246,0.24790956710596118,1,1,56.37145482450037,10,3.1452051540501715,1
21,3,0,17,72,164,2,16,15,0.8755970439165779,655,0.9854694643077062,1,0.6504991772476593,0.21118346109845754,2,2,28.40648839253606,4,1.328816134966706,1
16,3,0,14,55,52,8,6,11,0.5956816391368596,427,1.0,0,0.6613358378294389,0.2674327012235611,1,1,24.315452722875737,5,2.369840244851722,1
